,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,Yield,ID,Source,NN Err
1487,88.6016141392852,408.15,8.0,0.2039359641072704,8.0,74.8516141392852,13.75,8.0,18.863636363636367,803.027557510203,6.688389031552429,40.05527034765973,73.45713588459881,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.791738240555844
1488,14.803455077734359,408.15,8.0,0.3059039461609055,8.0,1.05345507773436,13.75,8.0,18.863636363636367,11.301739685206769,2.4249566683116033,0.5637343753101278,82.73080739017216,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.48660573001591
1489,40.625,463.15,8.0,0.0,8.0,20.0,20.625,8.0,18.863636363636367,8932.282039928741,9.097427188808227,867.4904366747589,35.072771084337354,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,1.1286334871958488
1490,10.0,403.15,8.0,0.4052315391706937,0.5,8.982569444444444,1.0174305555555554,103.20114667940756,33.20454545454545,68.66120074433064,4.22918427614244,3.037446098193701,19.756331279945247,10,DesignOfProcessParametersForProudctionOfXylose.xlsx,12.100776985359065
1491,675.58,373.73,10.0,2.039172503797959,0.5,600.0,75.58,1.0,19.77272727272727,624.0632273479634,6.436251689114454,10.623099936967023,94.57471264367818,44,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,11.838949093873495
1492,60.0,403.15,9.0,0.13254621274686734,0.5,60.0,0.0,0.0,14.64,458.6295792244368,6.128242867306846,20.288934810778265,11.061244516278009,17,evaluation_of_the_kinetics.xlsx,7.973650426959296
1493,55.643823804355975,388.15,8.0,0.10196798205363516,8.0,44.393823804355975,11.25,8.0,18.863636363636367,122.73769396269795,4.810049508799267,3.5282842345804712,82.93929056856915,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.1991172287253988
1494,35.36009225922592,373.65,8.0,0.2039359641072704,8.0,25.922592259225922,9.4375,8.0,18.863636363636367,26.81638768894085,3.289013181569153,0.4550090810026126,82.97385928841545,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.5076422473998292
1495,10.0,443.15,20.0,0.1529379377848469,5.0,10.0,0.0,0.0,15.4,1150.9555678108245,7.0483478048584525,99.53007597508915,54.09090909090909,16,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,25.09447756680575
1496,12.0,448.15,9.0,0.15293793778484693,0.84,8.0,4.0,75.0,16.59090909090909,1292.310918508619,7.1641873043917,116.46991050442156,93.22730027882166,13,effects_of_dilute_acid_pretreatment_conditions_on_enzymatic_hydrolysis_monomer_and_oligomer_sugar_yields.xlsx,1.8617607280404087
1497,103.31617811412279,408.15,8.0,0.2039359641072704,8.0,89.56617811412279,13.75,8.0,18.863636363636367,960.8892216094388,6.867859128246057,47.929460434773894,71.76941274052996,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,6.492908223928396
1498,91.4156531777364,448.15,20.0,0.10195862518989794,0.5,46.415653177736395,45.0,3.333333333333333,16.59090909090909,7497.931923912252,8.922382518021813,675.7533714519035,42.76855959338232,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,10.450926643189945
1499,177.2891156462582,398.15,8.0,0.4078719282145407,8.0,164.78911564625818,12.5,8.0,18.863636363636367,897.4719116811667,6.799581823695725,34.80800230956031,67.77591212361465,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,7.488848524981833
1500,1.2533333333,443.15,3.9,0.1631338003038367,0.38,0.92,0.333333,7.25,21.931818181818183,105.88791223859585,4.662381102925355,9.156766989708203,61.554404145077704,46,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,4.092881316348077
1501,0.202550503697694,453.15,6.0,0.0,5.0,0.202550503697694,55.0,2.8181818181818183,21.59090909090909,45.92284891895175,3.826962791004792,4.277416933070572,6.2194148538020615,9,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,2.72764172529254
1502,0.0,448.15,10.0,0.0,8.0,0.0,0.0,8.0,18.863636363636367,0.0,0.0,0.0,0.0,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.8781704902648926
1503,22.46153846153842,440.15,6.0,0.0,5.0,18.46153846153842,4.0,35.5,15.1,1733.7854999476722,7.458062447236386,145.65296818939134,9.632751354605569,35,ModelingXylanSolubilizationDuringAutohydrolysisOfSugarMaple.xlsx,2.3431025653773414
1504,91.72571294180858,408.15,8.0,0.10196798205363516,8.0,77.9757129418086,13.75,8.0,18.863636363636367,836.5437008781014,6.729278761594385,41.72706625435878,78.00186359198355,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,3.354761236026519
1505,44.59588985154333,408.15,8.0,0.3059039461609055,8.0,30.845889851543337,13.75,8.0,18.863636363636367,330.92271785376545,5.801884867311842,16.506530571519626,76.21363283600083,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.0803048471046424
1506,0.0,443.15,15.0,0.0,0.59,0.0,0.0,7.0,15.0,0.0,0.0,0.0,25.9,37,OptimizationofHydrothermalACS.xlsx,7.432691955566405
1507,210.0,388.15,10.0,1.0195862518989796,0.5,180.0,30.0,3.0,19.77272727272727,497.6544712762017,6.209906003432582,14.305844998244305,66.75862068965519,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,6.744483421588782
1508,188.17346938775486,398.15,8.0,0.4078719282145407,8.0,175.67346938775486,12.5,8.0,18.863636363636367,956.7501092823007,6.8635422385282245,37.10707775933314,66.56732008520169,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,7.0223142868618424
1509,44.29850746268656,425.15,6.0,0.0,5.0,40.29850746268657,4.0,31.75,15.1,1368.8663046859745,7.221738161415014,94.72527004155552,4.59338654829921,35,ModelingXylanSolubilizationDuringAutohydrolysisOfSugarMaple.xlsx,1.7122274462991784
1510,75.4,373.55,10.0,1.631338003038367,0.5,0.0,75.4,1.0,19.77272727272727,0.0,0.0,0.0,0.0,44,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,4.105374813079834
1511,71.4895599211964,473.15,40.0,0.0,0.425,67.235494880546,4.254065040650406,41.137123745819395,20.9,59151.801337262106,10.987862322658165,5810.409665504857,31.225461606142787,8,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,0.4923232754490101
1512,7.5,473.15,15.0,0.0,0.335,5.0,2.5,70.0,17.045454545454547,4398.852231425843,8.389098929383254,432.09391674947335,59.72354600950983,28,KineticsOfTheHydrolysisOfXylanBasedOnEtherBondCleavageInSubcriticalWater.xlsx,7.808779735119074
1513,0.0,423.15,5.0,0.34065,3.0,0.0,0.0,3.0,34.9,0.0,0.0,0.0,0.0,19,EXTRACTION_OF_HEMICELLULOSES_ BY_ ACID.xlsx,3.7631566524505615
1514,40.0,453.15,15.0,0.0,0.177,30.0,10.0,15.5,12.16,6801.688677233526,8.824926195221476,633.5333936450638,44.819078947368425,27,hydrothermal_treatment_of_eucalyptus_sawdust_for_a_forest_biorefinery.xlsx,2.9401536238820967
1515,8.0,433.15,9.0,0.15293793778484693,0.84,4.0,4.0,67.5,16.59090909090909,233.7123232662044,5.454090971289382,18.12324004362213,30.202147352832288,13,effects_of_dilute_acid_pretreatment_conditions_on_enzymatic_hydrolysis_monomer_and_oligomer_sugar_yields.xlsx,1.5540264727053348
1516,20.0,433.15,8.6,0.5,0.5,20.0,0.0,0.0,14.64,1168.561616331022,7.063528883723482,90.61620021811063,83.42000000000002,39,optimization_of_acid_hydrolysis_from_the_hemicellulosic_fraction_of_eucalyptus.xlsx,9.538019104003922
1517,109.86535491828941,408.15,8.0,0.3059039461609055,8.0,96.11535491828941,13.75,8.0,18.863636363636367,1031.1504913659737,6.938430439772247,51.434114949736916,62.011911013880784,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.7265991179551534
1518,10.740243902439015,493.15,40.0,0.0,0.425,5.99999999999999,4.740243902439024,41.137123745819395,20.9,20483.043767432533,9.927352689567037,1892.7030129660775,80.36323280489509,8,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,2.7442905441529035
1519,120.0,388.15,10.0,1.0195862518989796,0.5,90.0,30.0,3.0,19.77272727272727,248.8272356381009,5.516758822872638,7.152922499122153,65.24137931034484,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,1.7869486315496914
1520,150.0,413.15,10.0,0.0,4.0,120.0,30.0,3.8333333333333335,11.932,1806.8786802306604,7.499356149561707,100.49977925589613,17.013074086490107,6,combined_autohydrolysis_and_alkali_pretreatments_for_cellulose_enzymatic_hydrolysis_of_eucalyptus_grandis_wood.xlsx,12.014431788143682
1521,10.219765,443.15,3.0,0.04052315391706937,2.75,10.0,0.219765,318.52205765249244,15.943751237868884,1150.9555678108245,7.0483478048584525,99.53007597508915,6.115326593564969,57,TheInfluenceOfSO2AndH2S04ImpregnentOfWillow.xlsx,7.520900060487765
1522,90.8334808448716,408.15,8.0,0.4078719282145407,8.0,77.0834808448716,13.75,8.0,18.863636363636367,826.9716032049333,6.717770357317996,41.249606973531954,64.67265060005825,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.9209697002347212
1523,60.0,398.15,8.0,0.4052315391706937,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.20454545454545,321.4938124434563,5.772978297593423,12.468977825811558,36.13963039014374,10,DesignOfProcessParametersForProudctionOfXylose.xlsx,5.131615711188665
1524,60.0340305254323,423.15,6.0,0.0,5.0,60.0340305254323,55.0,2.272727272727273,21.59090909090909,1780.6648509851184,7.48474208533736,119.3001138544877,8.826443648975644,9,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.0175409084971285
1525,210.0,388.15,10.0,0.6117517511393876,0.5,180.0,30.0,3.0,19.77272727272727,497.6544712762017,6.209906003432582,14.305844998244305,63.21839080459771,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,4.6146170079022895
1526,100.0,423.15,5.0,0.0,2.0,95.0,5.0,25.0,12.386,2817.7878340506127,7.943707400075118,188.7847728527089,17.923461973195547,14,effect_of_liquid_to_solid_ratio_on_autohydrolysis_of_eucalyptus_globulus_wood_meal.xlsx,8.974756299977773
1527,397.76229526897896,373.65,8.0,0.10196798205363516,8.0,388.32479526897896,9.4375,8.0,18.863636363636367,401.71400124751574,5.995740395742918,6.816112619407532,86.7055691021244,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,3.9050777691165877
1528,68.8821343962433,448.15,20.0,0.10195862518989794,0.5,23.882134396243305,45.0,3.333333333333333,17.386363636363637,3857.892879694433,8.257876427319294,347.6937569731282,48.180603897106714,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,3.6812697296022705
1529,50.0,403.15,10.0,0.6117517511393876,0.5,15.0,35.0,3.0,19.77272727272727,114.6573948061092,4.741948506186956,5.072233702694566,60.6896551724138,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,10.28425203520677
1530,90.0,433.15,4.5,0.1656572012073768,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.77290098149786,13.333464865947185,47,pretreatment_of_hardwood_chips_via_autohydrolysis_supported_by_acetic_and_formic_acid.xlsx,48.438542122578205
1531,1.0033333333,463.15,3.9,0.08156690015191835,0.38,0.67,0.333333,8.25,21.931818181818183,299.2314483376128,5.701217348657112,29.060929628604427,70.21761658031089,46,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,7.1975894196663575
1532,0.0,453.15,4.0,0.6117517511393876,3.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,2,autohydrolysis_pretreatment_of_mixed_hardwoods_to_extract_value_prior_to_combustion.xlsx,66.37531280517578
1533,20.0,433.15,3.4,0.5,0.5,20.0,0.0,0.0,14.64,1168.561616331022,7.063528883723482,90.61620021811063,35.41000000000001,39,optimization_of_acid_hydrolysis_from_the_hemicellulosic_fraction_of_eucalyptus.xlsx,21.54712661743163
1534,270.0,388.15,10.0,0.8156690015191835,0.5,240.0,30.0,3.0,19.77272727272727,663.5392950349355,6.497588075884364,19.074459997659076,64.22988505747128,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,1.32638926889706
1535,14.0,448.15,19.0,0.10195862518989794,0.84,14.0,0.0,0.0,16.59,2261.544107390083,7.723803092327121,203.82234338273773,45.3852864019561,32,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,2.1388722173857886
1536,94.94796126631,373.65,8.0,0.4078719282145407,8.0,85.51046126630999,9.4375,8.0,18.863636363636367,88.4588106716609,4.482537027534751,1.5009315429495955,82.89681545790567,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.7473174720658307
1537,75.58,373.73,10.0,2.039172503797959,0.5,0.0,75.58,1.0,19.77272727272727,0.0,0.0,0.0,0.0,44,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,30.545785903930664
1538,60.0,398.15,20.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.20454545454545,321.4938124434563,5.772978297593423,12.468977825811558,30.11635865845312,10,DesignOfProcessParametersForProudctionOfXylose.xlsx,6.026536086419927
1539,62.5,438.15,8.0,0.0,2.0,30.0,32.5,2.0,19.48,2460.148622321003,7.807977042679104,202.36549833036347,35.035934291581114,50,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,0.6592138631143172
1540,80.0,396.15,8.0,0.6078473087560404,0.5,79.05039814814816,0.9496018518518518,103.20114667940756,33.204545454545496,375.93175873924247,5.929407634203317,13.786920306728625,43.367556468172424,48,ProductionOfXyloseFromMerantiWood.xlsx,4.70526780240094
1541,137.87880973282043,398.15,8.0,0.2039359641072704,8.0,125.37880973282041,12.5,8.0,18.863636363636367,682.8361182347218,6.526254886760178,26.483459672896377,76.46704533675235,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.550418347329682
1542,71.6738064390298,448.15,20.0,0.10195862518989794,0.5,26.673806439029804,45.0,3.333333333333333,20.10227272727273,4308.856412417965,8.368427814344905,388.33698109575806,70.29779961093111,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,6.82686760409517
1543,133.0,443.15,5.0,0.02,3.0,103.0,30.0,4.833333333333333,16.931818181818183,11854.842348451491,9.380491700094042,1025.1597825434185,34.84563758389261,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,22.212010121185514
1544,47.81928404928706,373.65,8.0,0.3059039461609055,8.0,38.381784049287056,9.4375,8.0,18.863636363636367,39.705164937452224,3.681481278411137,0.6737003812298644,83.07961553048995,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.218630728243852
1545,188.0917759120644,388.15,8.0,0.3059039461609055,8.0,176.8417759120644,11.25,8.0,18.863636363636367,488.9227805059053,6.192204563929431,14.054839085623591,78.13639491880174,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.706905783059554
1546,165.0,418.15,8.0,0.0,8.0,150.0,15.0,8.0,18.863636363636367,3169.9869550078333,8.061482751723375,194.5129130844473,7.252048192771085,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,4.808883012978427
1547,64.05430264481133,398.15,8.0,0.2039359641072704,8.0,51.55430264481132,12.5,8.0,18.863636363636367,280.7742390544157,5.637550926683966,10.889689397814978,80.34733278423984,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.2071792396859422
1548,113.34779033751579,408.15,8.0,0.2039359641072704,8.0,99.59779033751579,13.75,8.0,18.863636363636367,1068.510963027742,6.97402133491035,53.297667176223484,69.56700140921954,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,7.1215515801179805
1549,89.83165859270771,413.15,6.0,0.0,5.0,89.83165859270771,55.0,2.090909090909091,21.59090909090909,1352.6242393410248,7.209801865534035,75.23384882298458,2.653344466495045,9,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,1.003750488949291
1550,75.2,373.35,10.0,0.7137103763292856,0.5,0.0,75.2,1.0,19.77272727272727,0.0,0.0,0.0,0.0,44,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,3.079087257385254
1551,60.0,423.15,6.0,0.0,0.42,60.0,0.0,0.0,24.88636363636364,1779.6554741372292,7.484175070696675,119.23248811750038,0.23679161358050546,30,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.76723003101178
1552,124.6043578854434,398.15,8.0,0.10196798205363516,8.0,112.1043578854434,12.5,8.0,18.863636363636367,610.5410056038679,6.414345458541443,23.679529639352694,79.78238983117262,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,3.0266754146687163
1553,55.0,423.15,10.0,0.20261576958534688,3.0,20.0,35.0,2.0,16.81818181818182,593.2184913790766,6.385562782028567,39.74416270583346,11.77297297297297,12,EffectsOfCombinedPretreatmentOfDiluteAcidPre-extractionAndChemical-assistedMechanical.xlsx,7.78030529795466
1554,111.221088435374,398.15,8.0,0.4078719282145407,8.0,98.721088435374,12.5,8.0,18.863636363636367,537.6532522422843,6.287213839813467,20.85261432943937,74.91364586988139,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.8780716594154825
1555,60.0,423.15,10.0,0.20261576958534688,50.0,25.0,35.0,2.0,16.81818181818182,741.5231142238455,6.608706333342777,49.68020338229182,35.378378378378365,56,SurfaceLigninChangePertainingToTheIntegratedProcessOfDiluteAcid.xlsx,0.903382791055229
1556,62.6041666666667,433.15,10.0,0.13713658804168952,0.5,60.1041666666667,2.5,54.0,20.909,3511.7711074114586,8.163875778203801,272.32056003046813,12.172674451209858,55,sugar_yields_from_dilute_oxalic_acid_pretreatment_of_maple_wood.xlsx,5.696086611412213
1557,85.0,443.15,5.0,0.15,3.0,55.0,30.0,4.833333333333333,16.931818181818183,6330.255622959532,8.753095897096879,547.4154178629904,67.91946308724832,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.8475636731858174
1558,0.0,448.15,6.0,0.0,8.0,0.0,0.0,8.0,18.863636363636367,0.0,0.0,0.0,0.0,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.8521780967712402
1559,389.72178970623884,373.65,8.0,0.4078719282145407,8.0,380.28428970623884,9.4375,8.0,18.863636363636367,393.3962638766017,5.974817408900717,6.67498078311918,83.22967758671427,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.10378494755411793
1560,315.0,433.15,4.76,0.0,5.0,137.8125,177.1875,0.7619047619047619,21.59,8052.119887530948,8.993690675810656,624.4022546279188,19.36991712436176,24,HotWaterPretreatment.xlsx,1.2965261636683998
1561,53.529411764705884,413.15,6.0,0.0,22.5,40.0,13.529411764705882,8.5,20.0,602.2928934102201,6.400743860893598,33.49992641863204,0.17830500000000002,25,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx,2.75333300239563
1562,10.219765,443.15,3.0,0.1013078847926734,2.75,10.0,0.219765,318.52205765249244,15.943751237868884,1150.9555678108245,7.0483478048584525,99.53007597508915,28.281133902235798,57,TheInfluenceOfSO2AndH2S04ImpregnentOfWillow.xlsx,3.748307931260296
1563,150.0,443.15,4.0,0.0,10.35,90.0,60.0,2.4166666666666665,20.47,10358.600110297419,9.245572382194672,895.7706837758025,52.07620908646801,22,HemicelluloseRemovalFromHardwood.xlsx,14.634303111126215
1564,153.67741935483818,433.15,6.0,0.0,5.0,149.67741935483818,4.0,33.75,15.1,8745.364354477295,9.076279050904642,678.1599500194063,71.3599107104768,35,ModelingXylanSolubilizationDuringAutohydrolysisOfSugarMaple.xlsx,12.362676365994375
1565,130.69253461870719,373.65,8.0,0.10196798205363516,8.0,121.2550346187072,9.4375,8.0,18.863636363636367,125.43583546949995,4.831794356668811,2.1283420005636984,96.3632299773457,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,12.138735043263665
1566,177.22896014946843,388.15,8.0,0.2039359641072704,8.0,165.9789601494684,11.25,8.0,18.863636363636367,458.88984253420807,6.128810186778412,13.191495982600351,75.40501954197467,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.601938465837833
1567,15.069256041875384,453.15,40.0,0.0,0.425,11.3013698630136,3.767886178861788,41.137123745819395,20.9,2562.279981149593,7.848652758745603,238.65984007176849,58.14958573573399,8,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,23.912967670027726
1568,80.0,400.15,8.0,1.013078847926734,0.5,79.01163888888887,0.9883611111111108,103.20114667940756,33.204545454545496,492.80011417180674,6.2001036438990855,20.174252716352452,31.80287474332645,48,ProductionOfXyloseFromMerantiWood.xlsx,6.85403901399777
