,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,Yield,ID,Source,NN Err
1569,34.70588235294117,423.15,6.0,0.0,22.5,20.0,14.705882352941178,8.5,20.0,593.2184913790766,6.385562782028567,39.74416270583346,0.21469,25,HydrothermalTreatmentOfEucalyptusWoodEffectsOnIonPermeabilityAndMaterialRemoving.xlsx,2.6639024911499023
1570,315.5658530452342,373.65,8.0,0.4078719282145407,8.0,306.1283530452342,9.4375,8.0,18.863636363636367,316.6834750068739,5.757902773486912,5.373350751153415,83.3368006440282,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.2515497895360141
1571,100.0,433.15,9.0,0.13254621274686734,0.5,100.0,0.0,0.0,14.64,5842.80808165511,8.672966796157581,453.0810010905533,72.54098360655738,17,evaluation_of_the_kinetics.xlsx,7.230345178823001
1572,10.0,448.15,9.0,0.15293793778484693,0.84,6.0,4.0,75.0,16.59090909090909,969.2331888814642,6.8765052319399205,87.35243287831615,90.05891623227043,13,effects_of_dilute_acid_pretreatment_conditions_on_enzymatic_hydrolysis_monomer_and_oligomer_sugar_yields.xlsx,0.727953097504809
1573,86.0,443.15,5.0,0.02,3.0,56.0,30.0,4.833333333333333,16.931818181818183,6445.351179740615,8.771114402599556,557.3684254604993,36.02684563758389,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,28.901605900502048
1574,55.0,423.15,10.0,0.0,0.177,45.0,10.0,12.5,12.16,1334.7416056029222,7.196492998244896,89.42436608812528,3.7006578947368425,27,hydrothermal_treatment_of_eucalyptus_sawdust_for_a_forest_biorefinery.xlsx,2.727277228706761
1575,60.0,423.15,8.0,0.2548965629747449,8.0,60.0,0.0,0.0,19.43,1779.6554741372292,7.484175070696675,119.23248811750038,70.59140036494642,41,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,13.55475638301283
1576,46.875,433.15,8.0,0.0,8.0,30.0,16.875,8.0,18.863636363636367,1752.8424244965329,7.468993991831646,135.92430032716598,3.1807228915662646,11,EffectofEucalytpusGlobulusWoodAutohydrolysis.xlsx,0.37283152270029785
1577,0.0,423.15,8.0,0.2548965629747449,8.0,0.0,0.0,0.0,19.43,0.0,0.0,0.0,0.0,41,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,3.291734457015991
1578,33.82514571190672,433.15,6.0,0.0,5.0,29.825145711906718,4.0,33.75,14.7,1742.6260240206982,7.4631484637042105,135.13206876822318,21.338728818003254,35,ModelingXylanSolubilizationDuringAutohydrolysisOfSugarMaple.xlsx,12.66415873438509
1579,675.2,373.35,10.0,0.7137103763292856,0.5,600.0,75.2,1.0,19.77272727272727,608.1909999271172,6.410488977250048,10.1949385236954,70.29885057471266,44,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAtmostpheric.xlsx,2.9164729502009408
1580,76.38103463096459,388.15,8.0,0.10196798205363516,8.0,65.1310346309646,11.25,8.0,18.863636363636367,180.07083668302596,5.193350310602708,5.176413811143676,82.5630919863194,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.2303969789951879
1581,97.77282428630258,408.15,8.0,0.3059039461609055,8.0,84.02282428630261,13.75,8.0,18.863636363636367,901.4186819830533,6.803969835561029,44.963050975748814,65.12387084823945,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.4097900404324264
1582,100.0,433.15,8.0,0.0,4.0,60.0,40.0,3.375,11.932,3505.6848489930658,8.162141172391593,271.848600654332,54.44183707676836,6,combined_autohydrolysis_and_alkali_pretreatments_for_cellulose_enzymatic_hydrolysis_of_eucalyptus_grandis_wood.xlsx,9.423969502821485
1583,13.840430117827378,408.15,8.0,0.2039359641072704,8.0,0.090430117827378,13.75,8.0,18.863636363636367,0.970157791242158,-0.030296549330595394,0.048391779640263866,82.47675069790925,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.6362737081631593
1584,0.0,473.15,19.0,0.0,0.42,0.0,0.0,0.0,12.954545454545455,0.0,0.0,0.0,14.743589743589801,58,Two_step_liquid_hot_water_pretreatment_of_Eucalyptus_grandis.xlsx,7.617290839170856
1585,62.474302496328896,448.15,20.0,0.10195862518989794,0.5,17.474302496328903,45.0,3.333333333333333,18.744318181818183,2822.778988666032,7.945477135661972,254.4038059843272,13.91726083002758,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,8.456221286875724
1586,15.0,443.15,20.0,0.0,1.625,14.134837962962965,0.865162037037037,28.896321070234126,18.6,1626.857045357603,7.394405239411388,140.68414963492785,7.847311827956989,23,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,1.9561503861540102
1587,121.8767439243922,373.65,8.0,0.2039359641072704,8.0,112.4392439243922,9.4375,8.0,18.863636363636367,116.31608160078069,4.756311326842129,1.973601888848828,82.90151450185104,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6378960326127583
1588,48.7320475778729,448.15,20.0,0.10195862518989794,0.5,3.7320475778728976,45.0,3.333333333333333,17.386363636363637,602.8707291598488,6.401702794241878,54.33390592413745,1.3307307349528334,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,1.8682629479084947
1589,41.19267551755173,373.65,8.0,0.2039359641072704,8.0,31.75517551755173,9.4375,8.0,18.863636363636367,32.850074918952515,3.4919540255658426,0.5573861242282,83.16483228216457,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.6364814520864428
1590,0.0,423.15,3.7,0.0,2.0,0.0,0.0,16.1,15.48,0.0,0.0,0.0,0.0,21,HemicelluloseExtractionOfMixedSouthernHardwood.xlsx,2.8043298721313477
1591,30.0,425.15,20.0,0.40783450075959177,0.42,30.0,0.0,0.0,15.45454545,1019.0449157106699,6.926621110475716,70.51770103093578,59.529411782214524,42,optimization_of_the_pretreatment_of_prosopis_nigra_sawdust_for_the_production_of_fermentable_sugars.xlsx,26.643111716320632
1592,97.0,393.15,5.0,0.1,3.0,67.0,30.0,3.1666666666666665,16.931818181818183,259.9852302784948,5.560624822780796,8.735142777371232,31.30201342281879,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,5.7627983349281635
1593,120.0,403.15,8.0,1.2156946175120809,0.5,118.95,1.05,100.0,33.204545454545496,909.233140812446,6.812601541833713,40.22281326236792,24.09308692676246,29,KineticStuidesOfAcidHyrolysisOfMerantiWood.xlsx,14.563826830561759
1594,100.0,403.15,8.0,0.4052315391706937,0.5,98.98256944444445,1.0174305555555554,103.20114667940756,33.20454545454545,756.6055695809861,6.628842073500127,33.4708483143611,34.21218343600274,10,DesignOfProcessParametersForProudctionOfXylose.xlsx,3.111315210905083
1595,28.0,433.15,20.0,0.0,1.625,27.30787037037037,0.6921296296296295,28.896321070234126,18.6,1595.5464569279013,7.374971562767223,123.72677245058465,17.268817204301072,23,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,12.381059426133348
1596,0.6633333333,463.15,5.0,0.1631338003038367,0.38,0.33,0.333333,8.25,22.38636363636364,147.38265365882424,4.993032290732626,14.313592205133524,64.7715736040609,46,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,6.051874577091439
1597,120.0,403.15,8.0,0.4052315391706937,0.5,118.95,1.05,100.0,33.204545454545496,909.233140812446,6.812601541833713,40.22281326236792,33.73032169746745,29,KineticStuidesOfAcidHyrolysisOfMerantiWood.xlsx,4.556551166302079
1598,85.0,413.15,5.0,0.15,3.0,55.0,30.0,3.8333333333333335,16.931818181818183,828.1527284390527,6.719197592012132,46.062398825619056,1.7718120805369124,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,72.4508975752248
1599,45.0,475.15,8.0,0.0,8.0,26.62395833333333,18.376041666666666,9.632107023411374,26.363636363636363,26824.36075238356,10.197065736921703,2631.7420279290122,107.98965517241379,33,ManufactureOfFurfuralFromXylan-containing.xlsx,69.51819292265793
1600,2.0333333333000003,443.15,5.0,0.08156690015191835,0.38,1.7,0.333333,7.25,22.38636363636364,195.66244652784007,5.276390962926578,16.920112915765156,50.477157360406075,46,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,5.104175799994316
1601,50.714285714285715,443.15,15.0,0.0,0.59,30.0,20.714285714285715,7.0,16.03409,3452.866703432473,8.146960093526562,298.59022792526747,45.65273114969418,37,OptimizationofHydrothermalACS.xlsx,10.725454122522613
1602,16.277918290552346,408.15,8.0,0.10196798205363516,8.0,2.5279182905523423,13.75,8.0,18.863636363636367,27.120163990988587,3.3002775099192734,1.3527624181416864,82.85357804919653,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.14605573986597165
1603,330.0,388.15,10.0,1.0195862518989796,0.5,300.0,30.0,3.0,19.77272727272727,829.4241187936694,6.720731627198575,23.843074997073842,62.71264367816094,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,0.37904840228203085
1604,20.0,483.15,8.0,8.51e-06,0.509,20.0,0.0,0.0,21.375,34660.617956169204,10.453359392198058,3346.7172615514514,3.5861775651249337,53,SequentialFentonOxidationAndHydrothermalTreatmentToImproveTheEffectOfPretreatment.xlsx,28.254738114806706
1605,68.958996098249,398.15,8.0,0.10196798205363516,8.0,56.458996098248996,12.5,8.0,18.863636363636367,307.4861040498921,5.728429896143818,11.925695813562866,79.62694930001514,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.3334694011567336
1606,90.0,433.15,5.66666666666667,0.0,2.0,75.0,15.0,1.3333333333333333,19.318181818181817,4382.106061241333,8.385284723705801,339.81075081791494,53.95983829283526,54,SeverityFactorCoefficientsforSubcriticalLiquidHotWaterPretreatment.xlsx,10.632232091663383
1607,67.20922016267386,373.65,8.0,0.3059039461609055,8.0,57.77172016267385,9.4375,8.0,18.863636363636367,59.7636544156917,4.0903976904892145,1.0140443145612816,83.00621518372634,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.4126025128279025
1608,30.0,423.15,8.0,0.2548965629747449,8.0,30.0,0.0,0.0,19.43,889.8277370686146,6.791027890136732,59.61624405875019,67.3747251204791,41,optimization_of_furfural_production_by_acid_hydrolysis_of_eucalyptus_globulus_in_two_stages.xlsx,10.227584617549411
1609,226.0,398.15,12.0,0.06729269262533262,0.9,216.0,10.0,10.0,19.34090909090909,1176.3758313945034,7.0701936619214525,45.62515230074146,50.7,43,optimizing_xylose_production_from_pinewood_sawdust_through_dilute_phosphoric_acid_hydrolysis.xlsx,1.3671997070312472
1610,136.0702481077354,373.65,8.0,0.4078719282145407,8.0,126.63274810773541,9.4375,8.0,18.863636363636367,130.99896929345238,4.875189455181285,2.2227348933758444,83.10973967657048,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,3.031027213191578
1611,36.95,448.15,6.0,0.0,8.0,18.2,18.75,8.0,18.863636363636367,2940.007339607108,7.9861673567946125,264.969046397559,9.287710843373493,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,4.540383992482379
1612,24.14925373134328,425.15,6.0,0.0,5.0,20.149253731343286,4.0,31.75,15.1,684.4331523429872,6.528590980855068,47.362635020777766,2.1234503035284904,35,ModelingXylanSolubilizationDuringAutohydrolysisOfSugarMaple.xlsx,0.7391292805932137
1613,150.0,388.15,10.0,0.8156690015191835,0.5,120.0,30.0,3.0,19.77272727272727,331.76964751746783,5.804440895324419,9.537229998829538,63.21839080459771,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,7.143860477140571
1614,10.282555,463.15,3.0,0.0,2.75,10.0,0.282555,318.52205765249244,15.943751237868884,4466.141019964371,8.404280008248282,433.74521833737947,3.4777730244147795,57,TheInfluenceOfSO2AndH2S04ImpregnentOfWillow.xlsx,16.25345485034108
1615,100.0,403.15,8.0,0.8104630783413873,0.5,98.95,1.05,100.0,33.204545454545496,756.3566144043003,6.6285129771333215,33.45983499210849,33.489390828199824,29,KineticStuidesOfAcidHyrolysisOfMerantiWood.xlsx,5.167484782151739
1616,60.0,453.15,19.0,0.0,0.42,60.0,0.0,0.0,12.954545454545455,13603.377354467051,9.518073375781425,1267.0667872901276,55.25641025641029,58,Two_step_liquid_hot_water_pretreatment_of_Eucalyptus_grandis.xlsx,17.586003914857557
1617,0.6633333333,463.15,3.9,0.08156690015191835,0.38,0.33,0.333333,8.25,21.931818181818183,147.38265365882424,4.993032290732626,14.313592205133524,64.2901554404145,46,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,0.11301228419488041
1618,75.578063726449,373.65,8.0,0.4078719282145407,8.0,66.140563726449,9.4375,8.0,18.863636363636367,68.42105068494094,4.225680535832324,1.1609393388292624,82.83302912773185,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.6897414690404418
1619,108.07475702697641,373.65,8.0,0.3059039461609055,8.0,98.63725702697641,9.4375,8.0,18.863636363636367,102.03821047517759,4.6253473556362685,1.7313410334759176,83.15982986291938,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,2.7546784957318806
1620,237.8184587352558,388.15,8.0,0.2039359641072704,8.0,226.5684587352558,11.25,8.0,18.863636363636367,626.4044807764312,6.4399962978700875,18.006962511987116,67.35514713007498,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,10.947343104300018
1621,115.5,373.15,16.0,0.10195862518989794,0.9,108.0,7.5,10.0,19.34090909090909,108.0,4.68213122712422,1.7957215607141186,43.6,43,optimizing_xylose_production_from_pinewood_sawdust_through_dilute_phosphoric_acid_hydrolysis.xlsx,40.05661425590515
1622,40.0,413.15,9.0,0.13254621274686734,0.5,40.0,0.0,0.0,14.64,602.2928934102201,6.400743860893598,33.49992641863204,13.435118910182457,17,evaluation_of_the_kinetics.xlsx,0.507812734950523
1623,95.0,403.15,10.0,1.2235035022787752,0.5,60.0,35.0,3.0,19.77272727272727,458.6295792244368,6.128242867306846,20.288934810778265,70.80459770114943,45,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx,5.2790392294697455
1624,60.0,394.15,8.0,0.8104630783413873,0.5,59.06977777777778,0.9302222222222222,103.20114667940756,33.204545454545496,245.29172901396325,5.5024482328564535,8.489789996824516,38.30800821355231,48,ProductionOfXyloseFromMerantiWood.xlsx,1.737684269460516
1625,42.85714285714286,493.15,15.0,0.0,0.59,15.0,27.857142857142854,7.0,15.0,51207.609418581415,10.843643421441193,4731.757532415202,9.2,37,OptimizationofHydrothermalACS.xlsx,10.163302230834962
1626,88.68837477416679,448.15,20.0,0.10195862518989794,0.5,43.688374774166796,45.0,3.333333333333333,17.386363636363637,7057.370466569035,8.861827805948444,636.0476375038544,57.47210617263436,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,1.1678916950952996
1627,71.9757538253824,373.65,8.0,0.2039359641072704,8.0,62.538253825382405,9.4375,8.0,18.863636363636367,64.69453529956965,4.169676735800155,1.0977094079188006,83.28800672612341,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,0.49313062749060066
1628,30.0,423.15,5.0,0.0,3.0,0.0,30.0,4.166666666666667,16.931818181818183,0.0,0.0,0.0,9.4496644295302,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,11.70838992227644
1629,60.0,443.15,6.0,0.0,0.42,60.0,0.0,0.0,24.88636363636364,6905.733406864945,8.840107274086508,597.1804558505349,0.7446210956981809,30,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,7.630805196721253
1630,15.0,418.15,8.0,0.0,8.0,0.0,15.0,8.0,18.863636363636367,0.0,0.0,0.0,0.33079518072289155,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,2.474212277010263
1631,72.6792957518752,448.15,20.0,0.10195862518989794,0.5,27.679295751875202,45.0,3.333333333333333,17.386363636363637,4471.282014597195,8.405430450647607,402.9756373807901,78.9420265743104,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,0.08114095419321643
1632,271.9037466246622,373.65,8.0,0.2039359641072704,8.0,262.4662466246622,9.4375,8.0,18.863636363636367,271.51592535052583,5.604020794561754,4.606966945151447,86.00140305100649,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,7.122519689190085
1633,50.714285714285715,443.15,15.0,0.0,0.325,30.0,20.714285714285715,7.0,25.4,3452.866703432473,8.146960093526562,298.59022792526747,36.023622047244096,38,OptimizationOfHydrothermalCHEMPUP.xlsx,1.3112273328886275
1634,25.0,443.15,20.0,0.0,1.625,24.134837962962962,0.865162037037037,28.896321070234126,18.6,2777.812613168427,7.929419067176116,240.21422561001697,47.12795698924731,23,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,21.428706523936285
1635,62.92674900877854,388.15,8.0,0.10196798205363516,8.0,51.67674900877854,11.25,8.0,18.863636363636367,142.8731400290926,4.961957103861157,4.1071086740708935,82.94846112412978,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.426778384871966
1636,23.83,448.15,10.0,0.0,8.0,5.08,18.75,8.0,18.863636363636367,820.617433252973,6.7100570243022535,73.95839317030769,1.8342168674698796,34,MildAutohydrolysisAnEnvironmentallyFriendlyTechnologXyl.xlsx,0.9872970237502132
1637,0.7302921715061667,510.05,3.0,0.0,0.718,0.7302921715061667,0.0,0.0,21.704545454545453,7840.401644758394,8.967045342231009,635.6452362835262,78.80234303592677,61,WaterAndDiluteAceticAcidPrehydrolysisOfSouthernRedOak.xlsx,14.02385487674708
1638,226.0,398.15,12.0,0.06729269262533262,0.9,216.0,10.0,10.0,19.34090909090909,1176.3758313945034,7.0701936619214525,45.62515230074146,49.92,43,optimizing_xylose_production_from_pinewood_sawdust_through_dilute_phosphoric_acid_hydrolysis.xlsx,2.1471997070312483
1639,4.0,403.15,20.0,0.0,1.625,3.8269675925925934,0.17303240740740738,28.896321070234126,18.6,29.25267561160495,3.3759710433954067,1.294084933484536,0.9462365591397848,23,HemicellulosesFromStonePineHolmOakAndNorwaySpruceWithSubcriticalWaterExtraction.xlsx,9.42847066284508
1640,60.0,413.15,5.0,0.2,3.0,30.0,30.0,3.8333333333333335,16.931818181818183,451.7196700576651,6.113061788441818,25.124944813974032,51.9731543624161,7,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,7.116079036021397
1641,1.0033333333,463.15,3.9,0.1631338003038367,0.38,0.67,0.333333,8.25,21.931818181818183,299.2314483376128,5.701217348657112,29.060929628604427,73.40932642487047,46,prehydrolysis_of_hardwoods_with_dilute_sulfuric_acid.xlsx,5.065049996647815
1642,20.0,423.15,4.0,0.75,0.5,20.0,0.0,0.0,14.64,593.2184913790766,6.385562782028567,39.74416270583346,48.28,39,optimization_of_acid_hydrolysis_from_the_hemicellulosic_fraction_of_eucalyptus.xlsx,25.6741015625
1643,32.5,473.15,15.0,0.0,0.335,30.0,2.5,70.0,17.045454545454547,26393.113388555048,10.180858398611306,2592.56350049684,40.7360647272464,28,KineticsOfTheHydrolysisOfXylanBasedOnEtherBondCleavageInSubcriticalWater.xlsx,20.388160521924135
1644,78.1387984161952,408.15,8.0,0.2039359641072704,8.0,64.3887984161952,13.75,8.0,18.863636363636367,690.7797529517352,6.5378210362768865,34.456314103292534,74.42814602279834,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,1.827758449556157
1645,65.9447033764262,448.15,20.0,0.10195862518989794,0.5,20.944703376426204,45.0,3.333333333333333,17.386363636363637,3383.3836072849895,8.126631554987481,304.928465974252,19.179148630908905,31,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,4.403489155956329
1646,25.0,433.15,4.0,0.8219482394757303,20.0,20.0,5.0,27.0,19.33,1168.561616331022,7.063528883723482,90.61620021811063,63.40403517847906,52,response_surface_optimization_of_oxalic_acid_pretreatment_of_yellow_poplar_for_production_of_glucose.xlsx,12.00539168482672
1647,44.0,425.15,20.0,0.346659325645653,0.42,44.0,0.0,0.0,15.45454545,1494.599209708983,7.30961336273182,103.42596151203915,57.65294119342735,42,optimization_of_the_pretreatment_of_prosopis_nigra_sawdust_for_the_production_of_fermentable_sugars.xlsx,28.722234282646866
1648,25.0,453.15,4.0,0.8219482394757303,20.0,20.0,5.0,31.0,19.33,4534.459118155683,8.419461087113312,422.35559576337585,44.097258147956545,52,response_surface_optimization_of_oxalic_acid_pretreatment_of_yellow_poplar_for_production_of_glucose.xlsx,7.096124115227049
1649,100.0,423.15,10.0,0.1086,2.0,95.0,5.0,25.0,12.386,2817.7878340506127,7.943707400075118,188.7847728527089,32.13305344744066,14,effect_of_liquid_to_solid_ratio_on_autohydrolysis_of_eucalyptus_globulus_wood_meal.xlsx,0.6424973948444972
1650,150.0,443.15,4.0,0.09991340837940453,10.35,90.0,60.0,2.4166666666666665,20.47,10358.600110297419,9.245572382194672,895.7706837758025,46.897899364924285,22,HemicelluloseRemovalFromHardwood.xlsx,8.432506298518035
1651,183.24994007185842,373.65,8.0,0.3059039461609055,8.0,173.81244007185842,9.4375,8.0,18.863636363636367,179.80538873263657,5.191875092292727,3.0508614969157244,83.59051517995042,20,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,5.550964398700415
